source;target
83277;85266
81792;83277
78914;86046
79628;86046
85274;86046
75513;75762
75513;78560
75513;79453
75513;79510
75513;82396
75762;83865
75762;78843
75762;80654
75762;82128
78560;80796
76811;78560
79453;84816
79453;84673
79089;79453
76301;79510
79510;85652
76051;79510
77699;79510
79510;83635
82396;84136
75514;76720
75514;78176
75514;78217
75514;79409
75514;83779
76067;76720
76574;76720
76495;76720
76720;80589
76720;85579
77079;78176
77773;78176
78176;81651
78217;83785
78217;78246
77694;78217
75868;79409
79409;84386
79409;80960
79409;84332
79409;82275
78741;83779
76947;83779
83779;84655
79100;83779
79818;83779
83779;84301
75515;78238
75515;79184
75515;81413
75515;85010
78238;78864
78238;84359
78471;79184
79184;82885
77704;79184
79184;83841
79184;80868
75727;81413
78224;81413
77463;81413
80442;81413
77932;81413
84957;85010
81267;85010
79288;85010
75516;76861
75516;83745
76861;80639
81235;83745
83745;85763
77319;83745
82384;83745
75517;80044
75517;81806
75517;84034
80044;80146
77418;81806
80490;81806
81806;84569
78839;81806
80678;81806
84034;85721
84034;84881
78801;84034
78338;84034
78798;84034
75518;79093
75518;81573
79093;85560
79093;84222
79093;80934
78662;79093
79093;81557
81573;83708
80012;81573
78868;81573
81573;85267
81573;84064
75519;80465
75519;82452
75519;85085
75519;85791
78536;80465
80600;82452
76659;82452
77235;82452
78474;82452
80601;85085
81401;85085
81827;85791
76333;85791
85503;85791
77023;85791
84549;85791
75520;76643
75520;79203
75520;79836
75520;84362
76643;80156
76643;77084
76643;79341
76643;79791
76643;82292
76643;84901
76480;79203
76840;79203
77658;79203
79203;80687
78384;79203
78732;79836
78002;79836
79836;81200
75950;79836
78941;79836
78148;79836
79836;81817
82424;84362
78993;84362
84191;84362
75521;76442
75521;77243
75521;80212
75521;82028
75521;83471
75521;83481
75521;83753
75521;84625
75521;84852
75521;85854
76442;78409
76442;79988
76442;82424
76442;82981
76442;84573
76442;85905
77243;83611
77243;84276
77243;85154
80212;81557
80212;85929
82028;82715
82028;86057
82028;82141
78565;82028
82028;82686
81350;82028
82028;83119
80177;82028
83471;85454
76388;83471
78944;83471
82163;83481
83481;83484
80185;83481
78641;83481
83481;83726
75583;83753
81885;83753
75835;83753
83753;84498
82746;83753
83753;85875
82389;83753
83753;85053
77739;83753
78717;84625
75833;84625
75930;84625
83528;84625
81146;84625
79062;84625
78592;84625
77636;84852
80124;84852
77548;84852
83512;84852
79418;84852
77845;85854
80638;85854
76718;85854
85220;85854
84213;85854
78375;85854
75522;75544
75522;76775
75522;77361
75522;81968
75544;79463
75544;81285
76775;80224
76555;76775
76775;77682
76775;81877
76775;83567
77361;77849
77361;81812
77361;79344
76611;77361
76985;81968
81968;85881
81394;81968
81968;85094
81968;83791
81968;83425
75523;75633
75523;77565
75523;78113
75523;79565
75523;84308
75523;85757
75633;76039
75633;77444
75633;86038
75932;77565
76927;77565
77565;78660
77565;79603
77565;83507
76143;78113
78113;83855
76317;78113
78113;80120
78113;80798
78113;81628
81160;84308
82930;84308
81292;84308
84308;85068
78837;84308
84124;84308
84070;85757
81293;85757
77359;85757
83430;85757
84861;85757
75524;76204
75524;79118
75524;84357
75524;85717
79118;83054
79118;83718
78106;79118
77758;79118
78323;84357
83030;84357
77573;84357
84357;84783
80979;85717
78793;85717
84320;85717
83768;85717
75525;78991
75525;82974
75525;83168
78991;81036
78356;78991
78991;79967
78991;85972
78185;78991
79443;82974
82974;83155
78799;82974
82449;82974
76073;83168
76695;83168
77450;83168
83168;83392
75526;77735
75526;77839
75526;80866
77735;79936
77735;80393
77735;80756
77839;82093
77839;78749
80866;84855
76908;80866
80866;82773
78536;80866
79599;80866
75527;75658
75527;76182
75527;80026
75527;83415
75527;84563
75658;75958
75658;76093
75658;76890
75658;78852
75658;80689
75658;84788
76182;82774
76182;77659
76182;82827
76182;84730
80026;84842
77085;80026
78486;83415
76806;83415
83415;86115
82553;83415
76303;84563
84563;86060
80062;84563
77449;84563
77704;84563
83448;84563
75528;86037
76915;86037
82456;86037
85721;86037
78723;86037
76746;86037
83045;86037
75529;77690
75529;77720
75529;78316
75529;78732
75529;79256
75529;82843
77690;85769
77528;77690
76863;77690
77720;81412
75964;77720
77720;83308
77720;80594
77720;77801
76635;78316
78316;80750
78316;85497
78316;79411
78316;86120
78732;82640
78732;79210
78732;78931
78732;82833
79256;81346
78861;79256
82843;83473
77422;82843
82843;83463
82843;83656
82843;84217
82843;84908
78281;82843
79897;82843
79737;82601
75869;79737
79737;85042
79737;81989
79737;80606
77552;79737
77782;79737
78423;79737
79737;83347
76152;80043
76523;80043
76618;80043
80043;85301
80043;81196
75585;80451
80451;85389
80451;84011
80451;81978
80451;81301
78240;80451
80451;80945
78098;84370
80397;84370
79437;84370
81327;84370
75531;81878
75531;82817
80865;81878
75838;81878
81878;85126
79523;81878
81878;85785
81728;82817
77415;82817
82817;84374
80321;82817
82817;85004
81919;82817
82817;82851
81578;82817
82817;85867
82817;85153
75532;76347
75532;80659
75532;82721
75532;85592
76347;81461
76347;77399
76347;78248
76347;78360
76347;79848
76347;80954
76347;82516
76347;84789
76347;85284
80659;82191
80659;86152
80659;85387
80643;80659
82721;86129
79148;82721
82721;85632
84967;85592
85592;85897
81327;85592
75533;76091
75533;81556
76091;77636
75945;76091
76091;77182
76091;83775
81173;81556
77497;81556
77077;81556
77225;81556
81556;84121
75534;78961
75534;80263
75534;80503
75534;83070
75534;84680
75534;84981
75534;86058
78961;86176
78961;80092
77237;80263
80503;83867
78239;80503
80503;82441
80503;86049
79415;80503
77971;83070
77205;83070
81355;84680
84680;86036
76192;84680
82652;84680
84351;84680
84680;84752
81647;84680
82072;84680
75535;84981
76202;84981
80475;84981
84273;84981
83267;86058
78087;86058
79990;86058
80130;86058
77728;86058
75535;77335
75535;80822
77335;85270
80822;83939
80822;84704
79687;80822
77497;80822
80151;80822
80822;84404
80822;81123
80822;82925
80822;84398
75536;82695
82695;84082
80602;82695
82394;82695
75537;77860
75537;80432
75537;85391
77860;83684
77860;80867
77376;77860
75576;80432
80432;81363
80337;80432
80432;82568
79644;85391
76420;85391
81146;85391
83229;85391
83175;85391
83533;85391
75538;79769
75538;80940
75538;81453
75538;81606
75538;84626
79769;84374
79769;83907
79769;83860
79769;80147
79769;82024
76101;80940
76116;80940
76327;80940
76393;80940
77251;80940
80940;81823
81453;83182
81453;85403
75542;81606
76565;81606
77943;81606
81560;81606
84626;85639
75893;84626
84143;84626
75539;81187
75539;82759
75539;82915
75539;83825
75539;84318
75539;85156
76237;81187
76684;81187
81187;84621
79356;81187
82759;83231
78025;82759
82759;85504
82510;82759
81448;82915
82915;86144
76883;82915
79743;82915
82915;86002
82915;83755
77292;83825
83825;86092
80725;83825
84318;84661
84280;84318
84318;85146
78260;84318
76662;85156
84822;85156
79634;85156
82458;85156
83568;85156
75540;84821
75540;85454
84821;85333
78639;84821
83056;84821
77880;84821
77865;85454
78789;85454
83656;85454
84033;85454
75541;75771
75541;78427
75541;78530
75541;84021
75541;84304
75771;77209
75771;77415
75771;81898
75771;84803
77848;78427
76022;78427
76573;78427
78427;80912
78530;80543
78530;81598
82263;84021
77540;84021
78695;84021
81016;84021
77810;84304
84304;86119
82903;84304
75542;75733
75542;76646
75542;81868
75542;82240
75542;83256
75542;84726
75733;83391
75733;76873
75733;81100
75733;81927
75733;82182
75733;82934
76646;81133
76646;81705
81203;81868
75997;81868
79874;81868
81868;85288
78603;81868
80144;82240
78498;82240
78452;82240
79706;83256
75900;83256
83256;85991
83256;85434
81430;84726
80544;84726
81228;84726
81752;84726
79971;84726
75543;77529
75543;82443
77367;77529
76261;77529
82443;82461
82443;83063
79692;82443
82443;83979
75888;81285
80409;81285
81106;81285
81285;82495
75545;78933
75545;79702
75545;81695
75545;84580
75545;85448
78933;82899
78933;83691
75590;79702
76814;79702
78379;79702
79702;82062
76115;81695
77465;81695
78196;84580
76896;84580
79939;84580
82054;84580
78027;85448
77715;85448
75763;85448
84676;85448
78358;85448
77597;85448
85448;85877
81344;85448
75546;76392
75546;76530
75546;78399
75546;82284
75756;76392
76392;78682
76530;76806
76530;83212
76530;83298
76530;83760
76667;78399
75682;82284
82284;84761
77393;82284
75547;75864
75547;77686
75547;77789
75547;79768
75547;81964
75864;77094
75864;78031
75864;78181
75864;79202
75864;80468
75864;83197
75864;85792
77686;81669
77686;81540
77686;84103
77686;85110
77686;85662
77789;81430
77789;84484
77024;77789
77183;77789
77668;77789
77789;78571
76501;79768
79768;84870
77501;79768
77087;79768
79768;82697
79768;83796
76495;79768
79768;83698
79768;85987
81964;82751
80897;81964
81964;83890
77188;81964
78214;81964
79725;81964
75548;76479
75548;78637
75548;81325
75548;83719
76479;81853
78637;80840
78637;84829
81325;81512
77016;81325
77723;81325
79086;81325
78360;81325
81130;81325
80626;81325
78258;81325
83484;83719
82287;83719
78952;83719
83719;84933
82637;83719
77204;83719
83719;84053
80339;83719
80312;83719
75549;82527
80950;82527
81622;82527
77964;82527
75550;77203
75550;77238
75550;77780
75550;80715
75550;82393
75921;77203
77203;86069
77238;84825
77238;83679
77238;79120
77006;77238
77238;78570
77238;79087
77238;82773
77780;77984
77780;80420
77780;81629
76101;80715
76144;80715
76273;80715
76444;80715
80715;84597
76912;80715
80715;84545
79496;80715
80715;83441
82326;82393
75821;82393
79106;82393
77298;82393
76390;82393
81245;82393
75551;75731
75551;78810
75551;80837
75551;83978
75731;78098
75731;80872
75731;81499
75731;83648
78810;81215
78810;82023
76682;78810
75944;78810
78810;83780
76827;78810
78810;84752
78045;80837
76184;80837
80837;82419
75675;83978
78106;83978
83978;84661
78436;83978
83978;84365
83232;83978
75552;79132
75552;79689
75552;82437
79132;85482
79132;82448
79132;85442
79132;84725
79132;85855
78110;79132
79132;79186
79689;81052
79689;80863
76672;79689
77737;79689
78831;82437
82223;82437
82437;83315
82437;86061
78909;82437
82437;83140
82117;82437
75553;77056
75553;77500
75553;78250
75553;78792
75553;80657
75553;81498
75553;81687
75553;81815
75553;82674
75553;85605
75553;85782
77056;81915
76692;77056
77056;79078
77056;80059
77056;81837
77056;82255
77056;82776
77056;85260
77500;85236
77500;81553
77500;80660
77405;77500
77500;84773
78250;81641
78250;81271
76737;78250
77116;78250
78792;82366
78792;80305
78792;85339
79109;80657
76071;80657
80162;80657
80657;85353
80657;83444
76242;81498
81498;85811
81498;81518
81687;85222
81687;83947
76925;81687
81027;81687
81687;82130
81203;81815
77945;81815
81815;85133
77907;81815
81815;82731
76901;81815
77530;81815
78139;81815
78185;81815
81815;82071
80528;82674
81308;82674
82273;82674
80807;82674
82674;85569
85030;85605
76332;85605
79650;85605
76467;85605
82458;85605
84406;85782
77271;85782
80773;85782
82398;85782
82324;85782
79147;85782
75554;78080
75554;78410
75554;81910
75554;83478
78080;80651
78080;83501
78080;84538
78080;78678
78080;80956
78410;78478
78410;85216
78410;79261
78410;81817
78410;84345
81910;85009
81910;84833
81910;84416
77834;81910
81910;83761
78042;81910
81910;86024
81910;83379
83478;84913
80510;83478
76455;83478
83478;86027
81684;83478
77516;83478
81564;83478
83478;84474
81731;83478
75555;76129
75555;77436
75555;80218
75555;80262
75555;80392
75555;82365
75555;82810
76129;81148
76129;81267
76129;81940
76129;85754
77436;79661
77436;85948
77436;82865
80218;82632
76478;80218
78483;80218
75982;80262
80262;83386
77628;80262
77102;80262
79614;80262
80262;84265
78394;80262
80392;83112
80392;86107
78444;80392
80392;85705
80392;82890
80392;81406
80392;83619
80392;83846
82365;83595
78695;82365
77874;82365
79065;82365
82810;83216
80925;82810
82810;84316
75556;79140
75556;82078
75556;84850
75556;86007
79140;83474
79140;86222
76493;79140
76686;79140
79140;85054
79140;81911
78949;79140
79140;80167
79140;86142
76020;82078
82078;86212
76591;84850
76310;84850
78454;84850
76009;84850
78158;84850
83210;84850
82357;86007
79389;86007
75557;75707
75557;77147
75557;78403
75557;78996
75557;79656
75707;81727
75707;81885
75707;82683
75707;82813
75707;84358
75707;85162
77147;80739
77147;81541
77147;82961
77147;77465
77147;79008
77147;82325
76118;78403
78403;83477
