source;target
82900;83306
82418;82900
75469;83161
80751;83161
75858;83161
83161;84372
76391;83161
79513;83161
76235;83161
76384;83161
76799;83161
79412;83161
81118;83161
75464;77196
75464;77621
75464;81684
75464;84214
75464;86100
77196;79637
76231;77196
77196;85495
77196;81269
77196;79515
77196;82904
75606;77621
76509;77621
77621;82165
76042;77621
77113;77621
77183;77621
75887;81684
76403;81684
81684;82732
81684;86154
76637;84214
76291;84214
83265;86100
78230;86100
81927;86100
82930;86100
75465;79532
75465;80692
75465;84338
79532;84734
75939;79532
77354;79532
76881;79532
78622;80692
75942;80692
76287;80692
78747;80692
79835;80692
80787;84338
84338;85419
81231;84338
80487;84338
75466;77118
75466;78958
75466;84251
75466;84279
75466;85789
77118;80037
77118;81267
77118;84169
77118;85877
78958;81625
84251;85371
83828;84251
84251;86058
84279;84707
82919;84279
84279;86102
75699;85789
80128;85789
76361;85789
83079;85789
77397;85789
81999;85789
80888;85789
84148;85789
75467;75911
75467;77878
75467;81725
75467;82770
75467;84269
75911;76397
75911;85379
75911;85599
77878;82762
77878;79523
76311;81725
81624;81725
76458;81725
79701;81725
78122;81725
79772;81725
77435;82770
78544;82770
80905;82770
79753;84269
76134;84269
78970;84269
80565;84269
76366;84269
76439;84269
76967;84269
81647;84269
80562;84269
75468;83197
75468;83957
75468;84132
75468;85882
78846;83197
83957;85285
76796;83957
83957;85824
78372;83957
80407;83957
80639;83957
80401;84132
81467;84132
84132;85800
80953;84132
75483;85882
79174;85882
75751;85882
76771;85882
82482;85882
78639;85882
79352;85882
80967;85882
78852;85882
79579;85882
75469;80014
75469;82167
75469;82520
75469;83202
79340;80014
79761;80014
82167;83727
77006;82167
82167;85498
75654;82520
82520;83763
82465;82520
82520;85203
78409;82520
82520;83119
82520;82935
76031;83202
79950;83202
77562;83202
79372;83202
75470;77527
75470;79078
75470;84199
75470;85860
76542;77527
77527;84344
77527;78992
77527;83983
78194;79078
76831;79078
79078;86108
79078;80895
79078;81094
81596;84199
82992;84199
76872;84199
84199;85988
84199;85334
82341;84199
77063;85860
82187;85860
76371;85860
77040;85860
82485;85860
75471;76357
75471;77174
75471;77918
75471;78413
75471;79557
75471;83451
75471;84862
75471;85619
76357;81902
76357;77201
76357;77447
76357;80486
76357;83148
77174;77956
77174;83156
77174;83575
77174;85912
77918;82526
77918;83132
77918;78788
77918;81693
77918;82677
75892;78413
76695;78413
78413;85455
78413;78800
78413;79109
75642;79557
79557;84346
79557;85562
79557;82161
79557;86103
76911;79557
78860;79557
79557;84946
82808;83451
76516;84862
82822;84862
84115;84862
79508;84862
84395;84862
76012;85619
80584;85619
75472;77238
75472;77245
75472;78398
75472;80250
77238;83741
77238;78741
77238;79194
76266;77245
76885;77245
78398;83918
80250;82320
80250;81795
76709;80250
80250;85263
75473;77154
75473;81366
76135;77154
76411;77154
77154;77875
77154;85673
81366;84622
80582;81366
75474;75813
75474;78192
75474;80256
75474;81156
75474;84123
75474;86063
75657;75813
75813;76057
75813;79930
75813;84021
75813;86008
78192;82792
78192;84134
78192;84242
78192;78475
78192;82317
78192;83588
80256;82473
76167;80256
80256;81152
81156;85410
76057;81156
81156;84667
81156;83636
81156;82289
81156;81654
80577;81156
78185;81156
81156;83353
76904;84123
76515;84123
77071;84123
78420;84123
80184;86063
79377;86063
78697;86063
84799;86063
78356;86063
75475;75940
75475;77842
75475;82797
75840;75940
75940;78345
75940;78148
75940;81352
75940;81783
75940;82714
75940;83558
75940;83578
77842;80268
77842;79313
77842;79219
77842;81271
77842;77975
82797;83962
79147;82797
77662;82797
79344;82797
75476;79317
75476;79397
75476;84304
75476;84838
79317;80249
77146;79317
78923;79317
79317;83716
79397;82306
78059;79397
79278;79397
79397;80379
81148;84304
84304;85252
84304;85916
76626;84838
84706;84838
79804;84838
81436;84838
79071;84838
80212;84838
75477;81136
75477;81379
75477;81417
75477;82654
75477;84445
75477;84520
79740;81136
77357;81136
81136;84898
78512;81417
79221;81417
81417;86003
81417;83761
76525;81417
81417;84649
77602;82654
80545;82654
75698;84445
84445;85314
84332;84445
81482;84445
80510;84445
78533;84445
84445;84996
76016;84520
84278;84520
80364;84520
82761;84520
75478;76977
75478;78382
75478;82811
76977;82201
76977;79679
76977;82427
76977;82377
76977;82500
78382;79821
77313;78382
78382;79539
78415;82811
82811;82868
82044;82811
80399;82811
81037;82811
79268;82811
75479;79030
75479;79108
75479;79797
75479;80220
75479;81205
75479;85540
75479;86117
79030;80123
79030;82458
79108;84654
79723;79797
79797;80570
79797;84582
78731;80220
80220;84902
80220;83316
80220;84165
77460;80220
79186;80220
80220;84936
81205;84020
79766;81205
81205;82759
77833;81205
81205;81928
76385;85540
79969;85540
75584;86117
78784;86117
80958;86117
75480;78840
75480;81794
75480;82658
75480;83317
75480;84006
75480;84271
75480;84769
75829;78840
78840;82033
78840;83514
80917;81794
79742;81794
75610;82658
82658;85925
82658;85484
78254;82658
79984;82658
82030;83317
78420;83317
78595;83317
79207;83317
81244;84006
83079;84006
84006;85627
78444;84006
79929;84006
79031;84006
81088;84006
82126;84006
84006;84673
76399;84271
79446;84271
83806;84271
77187;84271
79266;84271
80392;84271
84426;84769
78451;84769
75481;75826
75481;75885
75481;81970
75481;82365
75481;85730
75481;86028
75826;83913
75826;76129
75826;82390
75826;84762
75826;84948
75826;85016
75885;80121
75885;77385
75885;85883
81970;86137
79874;82365
82365;84953
77992;82365
81321;82365
79260;82365
80170;82365
83048;85730
82551;85730
83562;85730
75632;86028
82645;86028
83649;86028
76358;86028
85667;86028
80964;86028
77682;86028
82932;86028
75482;77305
75482;79838
75482;85723
77305;77591
77305;83372
79838;82178
79838;83234
77689;79838
77135;85723
83442;85723
84591;85723
84043;85723
75483;75534
75483;76537
75483;77522
75483;80581
75534;79979
75534;75876
75534;78371
75534;79334
75534;81700
75534;83265
75534;83624
76537;81774
76537;81846
77522;79992
77522;85583
77522;84977
77522;80811
77522;83924
80581;85419
80581;80837
80581;82072
80581;82675
75484;78123
75484;81721
75484;83275
75484;84550
77146;78123
78123;86161
81721;84139
81721;84374
76390;81721
80835;81721
81721;84412
81721;83361
82864;83275
75568;83275
81772;83275
83275;83732
82114;83275
78297;83275
79239;83275
84550;85782
81249;84550
80708;84550
75485;76386
75485;80029
75485;80772
75485;81345
75485;82523
75485;84710
76386;82134
76386;77883
76386;76622
76386;77479
76386;84446
77414;80029
80029;85738
80029;84667
80029;82985
80029;81638
80029;83940
80029;85267
80029;85567
76318;80772
79177;80772
80243;81345
78295;81345
80859;81345
80965;81345
80359;81345
81345;82449
81270;82523
82523;85098
80252;82523
81048;84710
80590;84710
75486;77033
75486;77882
75486;78080
75486;78587
75486;79979
75486;81316
75486;83249
75486;86160
77033;85083
77033;83621
77033;80204
77033;83204
77033;85866
77488;77882
75600;78080
76519;78080
78080;85478
78080;78900
78080;81378
78587;86159
79979;81096
79979;81865
79979;85597
79979;81528
79979;82849
79979;83486
81316;83862
81316;84459
80815;81316
81316;81430
81605;83249
76287;83249
76883;83249
82275;83249
81305;83249
82367;83249
78445;83249
85598;86160
76832;86160
86018;86160
75487;79699
75487;79833
75487;82773
75487;83698
75487;84243
78465;79699
79699;82043
79699;79783
79833;81449
79833;85662
79833;85287
77404;79833
81168;82773
76541;82773
81314;82773
82773;85066
78244;82773
80148;83698
79034;83698
81238;83698
82899;83698
83230;84243
78755;84243
82923;84243
84242;84243
84243;86019
80690;84243
75488;76360
75488;79020
75488;79788
75488;81462
75488;82162
76360;76851
76360;76393
76360;78670
76360;83283
76360;83537
77704;79020
75897;79020
79020;83783
76548;79020
79020;83142
77972;79788
76700;79788
77433;79788
79788;85510
81462;84065
75864;81462
76044;81462
77872;81462
81462;85085
81462;85857
82162;85950
76419;82162
82162;83961
75489;77312
75489;77676
75489;79751
75530;77312
77312;80640
77312;78788
77312;78198
77312;83881
77312;84614
77312;86092
77676;85297
77676;85329
77676;82301
77676;78947
77676;78952
77676;81174
79751;84252
79751;86214
79310;79751
77610;79751
79751;81036
75490;76469
75490;79090
75490;82931
75490;86070
76318;76469
76468;76469
76469;79919
76469;83385
76469;83398
76469;84625
75728;79090
79090;83510
79090;82714
79090;82361
79090;85494
79090;80159
79090;82642
81858;82931
82534;86070
78088;86070
81243;86070
81430;86070
75491;75600
75491;76009
75491;83017
75491;84548
75491;85424
75600;76009
75600;77202
75600;78462
75600;79465
75600;81447
75600;82459
75600;83074
75600;83858
75600;85884
76009;82959
76009;78756
76009;81821
76009;82034
76009;84609
76709;83017
81481;83017
75529;84548
75586;84548
79408;84548
78861;84548
84548;84619
81975;84548
75785;85424
81805;85424
77170;85424
82449;85424
85173;85424
85424;85872
75492;78664
75492;84234
78664;83456
78373;78664
75611;84234
78729;84234
75493;80566
75493;81940
78231;80566
75710;80566
76416;80566
80566;86208
76940;80566
79811;80566
80566;83005
80566;86047
75494;78939
75494;79405
75494;79501
75494;80735
75494;81699
75494;82327
75494;84771
75494;85770
78939;84789
78939;82696
78939;82700
78939;84175
78694;78939
79405;83227
75682;79405
78968;79405
79405;83916
79405;82004
77549;79501
75847;79501
79236;79501
76170;79501
79501;83602
77141;79501
79501;83267
77079;79501
79501;79794
79501;84613
80735;85277
77159;80735
77709;80735
80735;84186
80735;82804
80409;80735
80735;85972
77451;81699
79910;81699
79066;81699
81695;81699
76583;82327
82327;84312
77679;84771
81457;84771
80196;84771
78196;85770
85770;86196
76941;85770
77786;85770
80293;85770
75495;76711
75495;78934
75495;80627
75495;82000
75495;85012
76711;77387
75616;76711
78816;78934
78487;78934
78934;84525
78934;83329
76354;78934
78934;80165
78934;85597
78934;81363
78934;79403
76630;80627
78870;80627
80618;82000
82000;85001
79322;82000
77387;85012
83880;85012
76870;85012
85012;85868
78729;85012
75496;77827
75496;79904
75496;80659
75496;80712
75496;85388
75496;85596
75496;86136
77827;78630
77827;79791
77646;77827
77827;81083
76563;77827
77827;77989
77827;78782
77827;84775
79904;84252
79904;85055
76053;79904
79904;81295
79904;84984
79904;80352
79330;79904
77259;80659
80659;81083
77531;80659
80712;85400
80712;85013
80043;80712
79422;85388
78618;85388
76195;85388
82985;85388
78406;85388
82362;85388
84966;85596
76182;85596
84346;85596
76941;85596
80064;85596
85381;85596
85559;86136
79235;86136
83977;86136
84629;86136
75497;77265
75497;78410
75497;81123
75497;85175
75497;85900
75671;77265
77265;81449
77265;80243
77057;77265
77265;77943
78410;82601
76167;78410
79095;81123
81123;85405
75609;85175
78846;85175
76249;85175
78611;85175
84739;85175
79891;85900
78480;85900
84718;85900
80064;85900
82805;85900
85778;85900
85765;85900
75498;79461
75498;81922
75498;82933
75498;84824
79116;79461
78831;79461
77917;79461
79063;79461
79461;80502
81922;81978
79464;81922
78870;81922
80653;81922
81922;83955
78682;82933
79476;82933
82933;82964
82933;86177
79545;82933
79753;84824
75499;75706
75499;77214
75499;78469
75499;78765
75499;78855
75499;81038
75499;81122
75499;84483
75706;76691
75706;83237
75706;84972
77214;80993
77092;77214
77214;85005
77214;82985
77214;79949
77214;82449
78469;79181
78469;86057
77372;78469
78469;82052
78469;80791
75937;78765
78765;80304
78765;79596
78855;84860
78855;84187
78855;80780
78855;81012
81038;82995
81038;85595
76899;81122
81122;81937
79884;84483
75867;84483
84483;86106
76237;84483
78185;84483
83737;84483
75500;85311
75672;85311
76112;85311
77716;85311
85215;85311
78383;85311
77007;85311
81257;85311
75501;77218
75501;79158
75501;84231
75501;85678
77218;79662
77218;81640
76937;77218
77218;77420
79158;85413
75956;84231
82590;84231
81222;84231
82780;84231
84231;84805
77948;85678
82580;85678
79633;85678
75502;79413
75502;80624
75502;84044
79413;80454
79413;84534
75611;80624
76702;80624
76888;80624
75562;84044
77983;84044
77502;84044
84044;85902
82516;84044
84044;84417
80851;84044
75503;79737
75503;83490
79737;84057
75594;79737
79737;83810
79737;84730
81451;83490
83490;84386
81983;83490
83490;83656
80602;83490
75504;79105
75504;79182
75504;81225
75504;81752
75504;84425
78226;79105
79105;85479
76932;79105
78060;79182
81225;84057
78846;81225
81209;81225
78342;81225
81225;86024
81225;83863
80418;81752
81752;82484
75933;81752
76326;81752
78184;81752
80795;81752
81752;83260
78668;84425
84155;84425
75505;75829
75505;80466
75505;80982
75505;81078
75505;82540
75505;84657
75829;85055
78500;80466
78982;80982
80568;80982
80982;81754
76136;81078
77316;81078
80239;81078
81078;84077
81078;84278
75677;82540
79371;82540
77794;84657
84657;85571
75614;84657
78634;84657
79648;84657
82348;84657
75506;75724
75506;77922
75506;82864
75506;83704
75506;85067
75506;85896
75724;76602
75724;77241
75724;77735
75724;79970
75724;82494
77922;80449
77922;82464
81396;82864
79629;82864
77046;82864
78233;82864
82203;82864
82864;83177
77909;83704
79586;83704
78979;85067
83186;85067
78478;85067
79899;85067
82352;85067
84934;85896
80618;85896
80445;85896
77812;85896
84743;85896
77024;77062
75999;77024
77024;82121
77024;83104
77689;77951
77775;77951
75757;80194
80194;83867
80194;85533
76166;80194
80194;80887
81104;83717
81104;85906
76791;81104
83137;83699
76875;83137
77208;83137
77734;83137
83137;84791
80117;85259
77770;85259
75508;79822
75508;82259
75508;83216
79822;81541
76478;79822
76252;79822
79822;85273
82259;85184
78957;82259
78036;82259
78262;83216
83216;83437
75509;76212
75509;79520
75509;79705
75509;82245
75509;85277
76212;82673
76212;78364
79520;81649
78476;79520
79520;81898
79520;79846
79705;85797
79705;81246
77815;79705
79646;79705
82245;83662
76311;82245
76191;82245
82245;84781
79824;82245
82245;83647
78301;85277
80065;85277
75510;77601
75510;82691
75510;83790
75510;85817
77601;84766
77601;77770
77601;78088
77601;79995
78555;82691
75905;82691
79214;82691
77202;83790
83790;84846
83790;84004
82465;83790
81580;83790
79235;83790
77007;83790
78572;83790
84592;85817
79562;85817
85525;85817
84405;85817
80806;85817
75511;77297
75511;78414
75511;79497
75511;82983
75511;86197
77297;77718
76116;77297
77297;83044
76645;77297
77297;81157
77297;85645
78414;79303
78414;79978
78414;84552
79497;80449
75761;79497
79497;82962
77035;79497
79193;79497
79497;84540
79497;82023
79212;82983
79843;82983
82962;82983
76575;82983
82983;85630
81816;86197
80076;86197
85385;86197
79566;86197
75512;80201
75512;81842
75512;82134
75512;84168
80201;85680
80201;85452
80201;81424
75906;81842
81842;86012
79631;82134
82134;84924
79914;82134
76246;84168
83885;84168
79080;84168
75513;78209
75513;79073
75513;81040
76456;78209
78209;82440
77570;78209
78209;83945
78209;79795
79073;83232
79073;85152
79073;80533
79470;81040
81040;81756
78580;81040
75514;84874
78008;84874
83782;84874
84813;84874
84874;85278
75515;78300
75515;81435
75515;82617
75515;84252
78300;81115
75891;81435
81435;84653
81435;83347
78440;82617
83407;84252
76504;84252
84152;84252
75516;78484
75516;80765
75516;82756
76271;78484
78484;79616
76707;78484
78484;82177
80765;83891
78905;80765
79875;80765
80328;80765
80765;81559
80765;82572
80765;85026
82756;84878
79451;82756
80697;82756
82756;84576
75517;76723
75517;79052
75517;79686
75517;80082
75517;80281
75517;80984
76723;78493
76723;80467
76723;76900
76723;83907
79052;79841
79052;81701
75929;79686
79686;82796
76690;79686
76966;79686
79686;80321
80082;80941
80082;84235
80082;80614
80082;82438
75637;80281
80281;81978
80281;81390
76631;80281
80144;80281
79407;80281
78599;80281
80984;83826
77460;80984
80984;84709
80984;83533
75518;75608
75518;78824
75518;80198
75518;80603
75518;84094
75518;84371
75608;76353
75608;76408
75608;79791
75608;81501
75608;83354
75608;85046
78824;81266
78824;86061
78824;80276
78824;81149
78552;78824
78824;83191
80198;84708
78040;80198
80198;82809
77980;80198
80198;82497
79846;80198
76244;80603
80603;85229
80603;84022
79747;80603
78208;80603
80603;82512
76197;84094
84094;84764
78021;84094
82635;84371
79585;84371
76852;84371
82069;84371
75519;78049
75519;79874
75519;80226
75519;81856
77913;78049
78049;85392
78049;80596
77011;78049
77859;78049
78049;84217
78594;79874
79874;85953
77207;79874
76021;79874
79874;83183
79874;81165
78312;79874
78523;79874
80226;86140
80226;81236
80226;80829
78165;80226
78287;81856
81856;84145
81856;84973
78567;81856
75520;76437
75520;78448
75697;76437
76437;81683
78448;81023
78448;82582
77388;78448
78121;78448
75521;78258
75521;79865
75521;79902
75521;80892
75521;84757
75571;78258
75899;78258
78258;80037
78258;79089
79865;80343
76791;79865
79865;84298
79865;84095
79865;84121
79902;84082
78345;79902
79902;80963
76177;79902
78801;79902
79902;81186
76825;80892
80892;81165
77515;80892
77835;80892
80892;83896
80892;85309
77930;84757
83038;84757
78778;84757
84757;85704
77377;84757
81020;84757
82764;84757
79807;84757
82712;84757
82969;84757
75522;76734
75522;77901
75522;81285
75522;84573
75522;84870
75522;85863
76734;84015
76734;82342
76734;84562
77901;85556
77901;82804
77901;82952
77901;79537
77901;85181
81285;85007
81285;82627
75949;84573
82669;84573
82103;84573
81706;84573
79080;84573
84870;85878
82801;84870
83305;84870
84583;85863
83217;85863
75523;81616
75523;82817
81616;81729
77373;81616
76984;82817
82817;84971
82817;82993
75524;78389
75524;80259
75524;80901
75524;82278
75524;85781
78389;80157
78389;81906
80259;80472
80259;81864
76845;80259
77341;80259
78749;80259
78043;80259
80259;82944
80259;80822
80259;81631
80901;85007
80863;80901
80901;85222
80901;81540
80901;81054
77886;82278
77942;82278
76621;82278
82278;86010
81389;85781
78710;85781
78420;85781
79135;85781
79879;85781
75525;76598
75525;79662
75525;82565
75525;85802
76598;79707
76598;81190
76598;83417
76598;77231
76598;83973
75743;79662
77860;79662
79662;84971
79662;83449
76356;79662
79662;81624
78159;79662
77707;79662
77362;79662
79662;80644
79340;82565
78519;82565
80848;82565
79422;85802
85802;85940
85515;85802
77352;85802
85247;85802
75526;75563
75526;77093
75526;79043
75526;82295
75526;82959
75526;85803
75563;76809
75563;77083
75563;80380
76496;77093
75653;77093
75832;77093
77093;77324
77093;79810
77093;80149
77093;83866
77093;84509
79043;80551
79043;83546
79043;85116
82295;84159
82959;85349
82959;86127
81214;82959
82856;82959
76579;85803
77456;85803
85698;85803
85803;86043
75527;78348
75527;85248
75527;86068
78348;80422
78348;78623
82494;85248
79454;85248
82987;85248
85838;86068
84395;86068
82280;86068
75528;76086
75528;77618
75528;78433
75528;79740
75528;80505
75528;82961
75528;85891
75528;86212
76086;84635
75602;77618
77618;85402
77618;80835
77618;83853
78433;79274
78433;83974
76438;78433
78433;78697
78433;79657
76783;78433
77197;78433
79740;83246
79740;85430
79740;82842
80505;81352
76749;80505
80036;80505
80505;84003
81348;82961
75731;82961
82961;84736
77201;82961
82688;82961
76375;85891
80703;85891
76376;85891
79993;85891
82238;85891
77870;86212
81507;86212
80144;86212
83664;86212
75529;76300
75529;78653
75529;81396
75529;81806
75529;83511
75529;84302
76300;78377
76300;77264
76300;77613
76300;84624
76300;85320
78255;78653
78653;83030
78653;80224
78653;81685
78653;85709
78653;85725
78653;79672
81180;81396
81396;81991
78144;81396
81396;83808
81806;83852
80611;81806
77632;81806
81806;83970
78087;81806
76238;83511
83511;84764
83511;84359
77445;83511
82206;83511
82462;84302
80921;84302
79487;84302
77301;84302
77442;84302
77831;84302
75530;76609
75530;80335
75530;83481
75530;84668
75530;85620
75808;76609
76609;85106
76609;77523
76609;79913
77569;80335
79177;80335
76526;83481
83481;84813
76915;83481
80327;83481
83481;84827
77109;84668
80992;84668
84106;84668
82143;85620
76266;85620
76074;85620
80448;85620
82772;85620
75531;76725
75531;78255
75531;79882
75531;83030
75531;83418
75531;84796
76725;79855
76725;85639
76725;76997
76725;80705
76725;85650
75643;78255
79882;86121
76397;79882
78756;79882
76304;79882
79882;84421
79882;80135
79882;82613
79882;82839
76459;83030
80865;83030
79817;83030
78603;83030
83030;85605
83418;85203
82543;83418
84796;84972
76902;84796
80832;84796
75532;77625
75532;85137
75532;85211
77625;84356
75796;77625
77022;77625
76034;77625
77625;79250
77625;84459
75652;85137
81299;85137
80558;85137
80726;85137
78520;85211
75795;85211
80727;85211
79625;85211
75533;78415
75533;78955
75533;84109
75959;78415
78415;81147
78173;78415
78415;79381
78276;78415
78955;82092
78955;85523
78955;82571
78955;83580
83018;84109
77314;84109
78554;84109
75876;76771
75876;76785
75876;78505
75876;82650
75876;84047
75876;84128
78149;78371
78371;83873
78371;81297
78371;79576
78371;78851
78371;80235
78371;79260
79334;80909
79368;81700
81700;82896
81355;81700
81257;81700
78328;83265
83265;85507
78164;83624
82552;83624
79248;83624
81920;83624
79063;83624
75535;76271
75535;77389
75535;78349
75535;78465
75535;79684
76271;85674
76271;77269
76271;80057
76271;81542
77389;84982
77389;83694
77389;79087
76805;77389
77389;79508
75914;78349
78465;84411
78465;78894
78465;82024
77628;79684
